construct,method,baseline_type,split,decoupling_axis,layer,alpha,n,mean_raw_logit_shift,mean_abs_raw_logit_shift,mean_signed_logit_shift,mean_steered_signed_logit_diff,mean_kl_divergence
certainty,direction,shuffled_label_direction,heldout,ordinary,2,1.0,24,-0.011496424674987793,0.01881738503774007,0.0015395482381184895,0.9926111300786337,0.00040869858882312354
certainty,direction,shuffled_label_direction,heldout,ordinary,2,3.0,24,-0.036224424839019775,0.057746668656667076,0.004662017027537028,0.9957335988680521,0.003758104042693352
certainty,direction,shuffled_label_direction,heldout,ordinary,3,-3.0,24,0.030587772528330486,0.053682426611582436,-0.002758483091990153,0.988313098748525,0.0031343773492456726
certainty,direction,shuffled_label_direction,heldout,ordinary,3,-1.0,24,0.010277628898620605,0.017908493677775066,-0.0008444786071777344,0.9902271032333374,0.0003501624535905042
certainty,direction,shuffled_label_direction,heldout,ordinary,3,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,3,1.0,24,-0.010357817014058432,0.01797024408976237,0.0007849534352620443,0.9918565352757772,0.0003524319108691998
certainty,direction,shuffled_label_direction,heldout,ordinary,3,3.0,24,-0.03129527966181437,0.05409135421117147,0.0022009809811909995,0.9932725628217062,0.0031922911875881255
certainty,direction,shuffled_label_direction,heldout,ordinary,4,-3.0,24,0.04644314448038737,0.06119378407796224,-0.0047170718510945635,0.9863545099894205,0.0025017382843846767
certainty,direction,shuffled_label_direction,heldout,ordinary,4,-1.0,24,0.015551348527272543,0.020347456137339275,-0.0013979077339172363,0.9896736741065979,0.00027541145088131697
certainty,direction,shuffled_label_direction,heldout,ordinary,4,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,4,1.0,24,-0.015574912230173746,0.020327786604563396,0.0012246568997701008,0.9922962387402853,0.0002741180766558197
certainty,direction,shuffled_label_direction,heldout,ordinary,4,3.0,24,-0.04667051633199056,0.060787479082743325,0.003146648406982422,0.9942182302474976,0.0024650473994067093
certainty,direction,shuffled_label_direction,heldout,ordinary,5,-3.0,24,0.04414759079615275,0.06494369109471639,-0.008558889230092367,0.9825126926104227,0.0030466698323531696
certainty,direction,shuffled_label_direction,heldout,ordinary,5,-1.0,24,0.014846165974934896,0.0213090181350708,-0.0027010043462117514,0.9883705774943033,0.00033085866865197505
certainty,direction,shuffled_label_direction,heldout,ordinary,5,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,5,1.0,24,-0.014927248160044352,0.020938416322072346,0.0025596817334493003,0.9936312635739645,0.0003246083688281942
certainty,direction,shuffled_label_direction,heldout,ordinary,5,3.0,24,-0.044893999894460045,0.06161866585413615,0.007278740406036377,0.9983503222465515,0.0028761039138771594
certainty,direction,shuffled_label_direction,heldout,ordinary,6,-3.0,24,0.01286238431930542,0.04173654317855835,0.0015565355618794758,0.9926281174023946,0.0026630192611870975
certainty,direction,shuffled_label_direction,heldout,ordinary,6,-1.0,24,0.004418492317199707,0.01374812920888265,0.0006604592005411783,0.9917320410410563,0.00029149867017016123
certainty,direction,shuffled_label_direction,heldout,ordinary,6,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,6,1.0,24,-0.004538814226786296,0.013598799705505371,-0.0007927417755126953,0.9902788400650024,0.00028763692413728376
certainty,direction,shuffled_label_direction,heldout,ordinary,6,3.0,24,-0.013968825340270996,0.04031602541605631,-0.002752979596455892,0.9883186022440592,0.0025585725331135714
certainty,direction,shuffled_label_direction,heldout,ordinary,7,-3.0,24,0.006789584954579671,0.03951420386632284,0.009373803933461508,1.0004453857739766,0.0018811286572599784
certainty,direction,shuffled_label_direction,heldout,ordinary,7,-1.0,24,0.0024326046307881675,0.01323157548904419,0.0031423370043436685,0.9942139188448588,0.00020744052623437406
certainty,direction,shuffled_label_direction,heldout,ordinary,7,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,7,1.0,24,-0.002586543560028076,0.013279616832733154,-0.003156006336212158,0.987915575504303,0.00020599873945078193
certainty,direction,shuffled_label_direction,heldout,ordinary,7,3.0,24,-0.00818181037902832,0.03992732365926107,-0.009492079416910807,0.9815795024236044,0.0018419478340850521
certainty,direction,shuffled_label_direction,heldout,ordinary,8,-3.0,24,0.0023097594579060874,0.03784724076588949,0.004346092542012532,0.9954176743825277,0.0016198736023701106
certainty,direction,shuffled_label_direction,heldout,ordinary,8,-1.0,24,0.0008569757143656412,0.01263966162999471,0.0014911691347757976,0.9925627509752909,0.00017906052198668476
certainty,direction,shuffled_label_direction,heldout,ordinary,8,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,8,1.0,24,-0.0009400248527526855,0.012658576170603434,-0.0015311837196350098,0.9895403981208801,0.00017815476773345532
